"OTU","kingdom","phylum","class","order","family","genus","species"
"New.CleanUp.ReferenceOTU3120814","Bacteria","Proteobacteria","Gammaproteobacteria","Aeromonadales","Aeromonadaceae","",""
"New.CleanUp.ReferenceOTU3121022","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacteriales","Enterobacteriaceae","Citrobacter",""
"New.CleanUp.ReferenceOTU3121128","Bacteria","Acidobacteria","[Chloracidobacteria]","RB41","","",""
"New.CleanUp.ReferenceOTU3121447","Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","[Weeksellaceae]","Chryseobacterium",""
"New.CleanUp.ReferenceOTU3121841","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacteriales","Enterobacteriaceae","Citrobacter",""
"New.CleanUp.ReferenceOTU3122101","Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","[Weeksellaceae]","Chryseobacterium",""
"New.CleanUp.ReferenceOTU3122139","Bacteria","Chloroflexi","TK10","B07_WMSP1","FFCH4570","",""
"New.CleanUp.ReferenceOTU3122294","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacteriales","Enterobacteriaceae",NA,NA
"New.CleanUp.ReferenceOTU3122418","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas",""
"New.CleanUp.ReferenceOTU3122621","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Acinetobacter",""
"New.CleanUp.ReferenceOTU3122650","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Acinetobacter",""
"New.CleanUp.ReferenceOTU3122676","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacteriales",NA,NA,NA
"New.CleanUp.ReferenceOTU3122791","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacteriales","Enterobacteriaceae","",""
"New.CleanUp.ReferenceOTU3122961","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacteriales","Enterobacteriaceae","Citrobacter",""
"New.CleanUp.ReferenceOTU3123426","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Acinetobacter",""
"New.CleanUp.ReferenceOTU3124517","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacteriales","Enterobacteriaceae","Citrobacter",""
"New.CleanUp.ReferenceOTU3124542","Bacteria","Bacteroidetes","[Saprospirae]","[Saprospirales]","Chitinophagaceae","",""
"New.CleanUp.ReferenceOTU3124710","Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales",NA,NA,NA
"New.CleanUp.ReferenceOTU3124923","Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales",NA,NA,NA
"New.CleanUp.ReferenceOTU3125167","Bacteria","Bacteroidetes","[Saprospirae]","[Saprospirales]","Chitinophagaceae","",""
"New.CleanUp.ReferenceOTU3125329","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacteriales","Enterobacteriaceae","Citrobacter",""
"New.CleanUp.ReferenceOTU3125570","Bacteria","Actinobacteria","Thermoleophilia","Solirubrobacterales","","",""
"New.CleanUp.ReferenceOTU3125575","Bacteria","Bacteroidetes","Sphingobacteriia","Sphingobacteriales","Sphingobacteriaceae","Sphingobacterium",""
"New.CleanUp.ReferenceOTU3125714","Bacteria","Proteobacteria","Betaproteobacteria","SC-I-84","","",""
"New.CleanUp.ReferenceOTU3125917","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales",NA,NA,NA
"New.CleanUp.ReferenceOTU3125977","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacteriales","Enterobacteriaceae","Erwinia",""
"New.CleanUp.ReferenceOTU3126116","Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales",NA,NA,NA
"New.CleanUp.ReferenceOTU3126196","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","",""
"New.CleanUp.ReferenceOTU3126197","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales",NA,NA,NA
"New.CleanUp.ReferenceOTU3126252","Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Myroides",""
"New.CleanUp.ReferenceOTU3126701","Bacteria","Acidobacteria","Acidobacteriia","Acidobacteriales","Koribacteraceae","",""
"New.CleanUp.ReferenceOTU3126738","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacteriales",NA,NA,NA
"New.CleanUp.ReferenceOTU3126972","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacteriales","Enterobacteriaceae","",""
"New.CleanUp.ReferenceOTU3127270","Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Stenotrophomonas",""
"New.CleanUp.ReferenceOTU3128195","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacteriales","Enterobacteriaceae","",""
"New.CleanUp.ReferenceOTU3128246","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacteriales",NA,NA,NA
"New.CleanUp.ReferenceOTU3128645","Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Comamonadaceae","",""
"New.CleanUp.ReferenceOTU3129120","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacteriales",NA,NA,NA
"New.CleanUp.ReferenceOTU3129210","Bacteria","Chloroflexi","Chloroflexi","[Roseiflexales]","[Kouleothrixaceae]","",""
"New.CleanUp.ReferenceOTU3129511","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacteriales","Enterobacteriaceae","",""
"New.CleanUp.ReferenceOTU3129837","Bacteria","Verrucomicrobia","[Pedosphaerae]","[Pedosphaerales]","Ellin517","",""
"New.CleanUp.ReferenceOTU3130117","Bacteria","Verrucomicrobia","","","","",""
"New.CleanUp.ReferenceOTU3130187","Bacteria","Bacteroidetes","Sphingobacteriia","Sphingobacteriales","Sphingobacteriaceae","Sphingobacterium",""
"New.CleanUp.ReferenceOTU3130454","Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","[Weeksellaceae]","Chryseobacterium",""
"New.CleanUp.ReferenceOTU3130889","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacteriales","Enterobacteriaceae","",""
"New.CleanUp.ReferenceOTU3131070","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacteriales",NA,NA,NA
"New.CleanUp.ReferenceOTU3131246","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Nocardioidaceae","",""
"New.CleanUp.ReferenceOTU3131551","Bacteria","Bacteroidetes","Sphingobacteriia","Sphingobacteriales","Sphingobacteriaceae","Sphingobacterium",""
"New.CleanUp.ReferenceOTU3131878","Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae",NA,NA
"New.CleanUp.ReferenceOTU3132792","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacteriales","Enterobacteriaceae","Citrobacter",""
"New.CleanUp.ReferenceOTU3133536","Bacteria","Firmicutes","Bacilli","Bacillales","Planococcaceae","Lysinibacillus",""
"New.CleanUp.ReferenceOTU3133595","Bacteria","Acidobacteria","[Chloracidobacteria]","RB41","","",""
"New.CleanUp.ReferenceOTU3134107","Bacteria","Proteobacteria","Deltaproteobacteria","MIZ46","","",""
"New.CleanUp.ReferenceOTU3134145","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacteriales","Enterobacteriaceae","Citrobacter",""
"New.CleanUp.ReferenceOTU3134589","Bacteria","Planctomycetes","Phycisphaerae","WD2101","","",""
"New.CleanUp.ReferenceOTU3134709","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacteriales","Enterobacteriaceae","",""
"New.CleanUp.ReferenceOTU3134748","Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Flavobacterium",""
"New.CleanUp.ReferenceOTU3134805","Bacteria","Bacteroidetes","Sphingobacteriia","Sphingobacteriales","Sphingobacteriaceae","Sphingobacterium",""
"New.CleanUp.ReferenceOTU3135257","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales",NA,NA,NA
"New.CleanUp.ReferenceOTU3135559","Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae",NA,NA
"New.CleanUp.ReferenceOTU3136335","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacteriales","Enterobacteriaceae","",""
"New.CleanUp.ReferenceOTU3136371","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacteriales","Enterobacteriaceae","Citrobacter",""
"New.CleanUp.ReferenceOTU3136459","Bacteria","Cyanobacteria","Chloroplast","Streptophyta","","",""
"New.CleanUp.ReferenceOTU3136485","Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Myroides",""
"New.CleanUp.ReferenceOTU3137026","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacteriales","Enterobacteriaceae","",""
"New.CleanUp.ReferenceOTU3137437","Bacteria","Bacteroidetes","Sphingobacteriia","Sphingobacteriales","Sphingobacteriaceae","Sphingobacterium",""
"New.CleanUp.ReferenceOTU3137552","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacteriales","Enterobacteriaceae","",""
"New.CleanUp.ReferenceOTU3139246","Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales",NA,NA,NA
"New.CleanUp.ReferenceOTU3139380","Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae",NA,NA
"New.CleanUp.ReferenceOTU3139605","Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","[Chromatiaceae]",NA,NA
"New.CleanUp.ReferenceOTU3140424","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Pseudonocardiaceae","Pseudonocardia",""
"New.CleanUp.ReferenceOTU3140461","Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Oxalobacteraceae","",""
"New.CleanUp.ReferenceOTU3140630","Bacteria","Elusimicrobia","Elusimicrobia","FAC88","","",""
"New.CleanUp.ReferenceOTU3140638","Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Comamonadaceae","",""
"New.CleanUp.ReferenceOTU3140661","Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales",NA,NA,NA
"New.CleanUp.ReferenceOTU3141613","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacteriales","Enterobacteriaceae","",""
"New.CleanUp.ReferenceOTU3141859","Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","",""
"New.CleanUp.ReferenceOTU3141994","Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","[Weeksellaceae]","Chryseobacterium",""
"New.CleanUp.ReferenceOTU3143077","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacteriales","Enterobacteriaceae","Citrobacter",""
"New.CleanUp.ReferenceOTU3145692","Bacteria","TM7","SC3","","","",""
"New.CleanUp.ReferenceOTU3145741","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Rhodospirillaceae","",""
"New.CleanUp.ReferenceOTU3145924","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas",""
"New.CleanUp.ReferenceOTU3145968","Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Comamonadaceae","Delftia",""
"New.CleanUp.ReferenceOTU3146142","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales",NA,NA,NA
"New.CleanUp.ReferenceOTU3146808","Bacteria","Bacteroidetes","[Saprospirae]","[Saprospirales]","Chitinophagaceae","",""
"New.CleanUp.ReferenceOTU3146975","Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Cryomorphaceae","Fluviicola",""
"New.CleanUp.ReferenceOTU3147236","Bacteria","Cyanobacteria","Chloroplast","Streptophyta","","",""
"New.CleanUp.ReferenceOTU3148079","Bacteria","Gemmatimonadetes","Gemm-5","","","",""
"New.CleanUp.ReferenceOTU3148572","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","",""
"New.CleanUp.ReferenceOTU3148688","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacteriales","Enterobacteriaceae","",""
"New.CleanUp.ReferenceOTU3149058","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacteriales","Enterobacteriaceae","",""
"New.CleanUp.ReferenceOTU3149276","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacteriales","Enterobacteriaceae","Erwinia",""
"New.CleanUp.ReferenceOTU3150044","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacteriales",NA,NA,NA
"New.CleanUp.ReferenceOTU3150392","Bacteria","Bacteroidetes","Sphingobacteriia","Sphingobacteriales","Sphingobacteriaceae","Sphingobacterium",""
"New.CleanUp.ReferenceOTU3150920","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacteriales","Enterobacteriaceae","",""
"New.CleanUp.ReferenceOTU3151006","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacteriales","Enterobacteriaceae","Citrobacter",""
"New.CleanUp.ReferenceOTU3151743","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacteriales","Enterobacteriaceae","Citrobacter",""
"New.CleanUp.ReferenceOTU3152011","Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","",""
"New.CleanUp.ReferenceOTU3152985","Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Flavobacterium",""
"New.CleanUp.ReferenceOTU3153010","Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Flavobacterium",""
"New.CleanUp.ReferenceOTU3153030","Bacteria","Chloroflexi","Chloroflexi",NA,NA,NA,NA
"New.CleanUp.ReferenceOTU3153089","Bacteria","Chloroflexi","TK10","AKYG885","5B-12","",""
"New.CleanUp.ReferenceOTU3153381","Bacteria","Planctomycetes","Phycisphaerae","WD2101","","",""
"New.CleanUp.ReferenceOTU3153430","Bacteria","Gemmatimonadetes","Gemmatimonadetes","Gemmatimonadales","Ellin5301","",""
"New.CleanUp.ReferenceOTU3153609","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacteriales","Enterobacteriaceae","",""
"New.CleanUp.ReferenceOTU3153868","Bacteria","Proteobacteria","Betaproteobacteria","","","",""
"New.CleanUp.ReferenceOTU3154484","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas",""
"New.CleanUp.ReferenceOTU3154642","Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Luteibacter",""
"New.CleanUp.ReferenceOTU3154778","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacteriales","Enterobacteriaceae","Erwinia",""
"New.CleanUp.ReferenceOTU3154995","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacteriales","Enterobacteriaceae","",""
"New.CleanUp.ReferenceOTU3155261","Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","[Weeksellaceae]","Chryseobacterium",""
"New.CleanUp.ReferenceOTU3155367","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacteriales","Enterobacteriaceae","Citrobacter",""
"New.CleanUp.ReferenceOTU3155600","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Rhizobium",""
"New.CleanUp.ReferenceOTU3155779","Bacteria","Acidobacteria","Acidobacteria-6","iii1-15","","",""
"New.CleanUp.ReferenceOTU3155857","Bacteria","Proteobacteria","Gammaproteobacteria","Legionellales","Coxiellaceae","Aquicella",""
"New.CleanUp.ReferenceOTU3155989","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacteriales","Enterobacteriaceae","",""
"New.CleanUp.ReferenceOTU3156171","Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales",NA,NA,NA
"New.CleanUp.ReferenceOTU3156299","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacteriales","Enterobacteriaceae","",""
"New.CleanUp.ReferenceOTU3156330","Bacteria","Bacteroidetes","[Saprospirae]","[Saprospirales]","Chitinophagaceae","Sediminibacterium",""
"New.CleanUp.ReferenceOTU3156369","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Nocardiaceae","Rhodococcus",""
"New.CleanUp.ReferenceOTU3156724","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacteriales","Enterobacteriaceae","Citrobacter",""
"New.CleanUp.ReferenceOTU3156834","Bacteria","Gemmatimonadetes","Gemm-5","","","",""
"New.CleanUp.ReferenceOTU3157148","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacteriales","Enterobacteriaceae",NA,NA
"New.CleanUp.ReferenceOTU3157709","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae",NA,NA
"New.CleanUp.ReferenceOTU3157843","Bacteria","Verrucomicrobia","[Pedosphaerae]","[Pedosphaerales]","Ellin517","",""
"New.CleanUp.ReferenceOTU3158353","Bacteria","Chloroflexi","C0119","","","",""
"New.CleanUp.ReferenceOTU3159595","Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Comamonadaceae","",""
"New.CleanUp.ReferenceOTU3159598","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae",NA,NA
"New.CleanUp.ReferenceOTU3159811","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales",NA,NA,NA
"New.CleanUp.ReferenceOTU3159953","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Acinetobacter",""
"New.CleanUp.ReferenceOTU3160581","Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","[Weeksellaceae]","Chryseobacterium",""
"New.CleanUp.ReferenceOTU3161426","Bacteria","Bacteroidetes","Sphingobacteriia","Sphingobacteriales","","",""
"New.CleanUp.ReferenceOTU3161450","Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Stenotrophomonas",""
"New.CleanUp.ReferenceOTU3161908","Bacteria","Actinobacteria","Acidimicrobiia","Acidimicrobiales","","",""
"New.CleanUp.ReferenceOTU3163400","Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales",NA,NA,NA
"New.CleanUp.ReferenceOTU3163987","Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Myroides",""
"New.CleanUp.ReferenceOTU3164198","Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Flavobacterium",""
"New.CleanUp.ReferenceOTU3164348","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","",""
"New.CleanUp.ReferenceOTU3164949","Bacteria","Planctomycetes","Planctomycetia","Pirellulales","Pirellulaceae","",""
"New.CleanUp.ReferenceOTU3165446","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas",""
"New.CleanUp.ReferenceOTU3165499","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacteriales","Enterobacteriaceae","",""
"New.CleanUp.ReferenceOTU3165761","Bacteria","Cyanobacteria","Chloroplast","Streptophyta","","",""
"New.CleanUp.ReferenceOTU3165791","Bacteria","Bacteroidetes","[Saprospirae]","[Saprospirales]","Chitinophagaceae","",""
"New.CleanUp.ReferenceOTU3165924","Bacteria","Acidobacteria","iii1-8","DS-18","","",""
"New.CleanUp.ReferenceOTU3166252","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacteriales","Enterobacteriaceae","",""
"New.CleanUp.ReferenceOTU3166276","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacteriales","Enterobacteriaceae","Citrobacter",""
"New.CleanUp.ReferenceOTU3166707","Bacteria","Bacteroidetes","Sphingobacteriia","Sphingobacteriales","Sphingobacteriaceae","Sphingobacterium",""
"New.CleanUp.ReferenceOTU3166762","Bacteria","Acidobacteria","[Chloracidobacteria]","RB41","Ellin6075","",""
"New.CleanUp.ReferenceOTU3166882","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacteriales",NA,NA,NA
"New.CleanUp.ReferenceOTU3166885","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Agrobacterium",""
"New.CleanUp.ReferenceOTU3167067","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas",""
"New.CleanUp.ReferenceOTU3167111","Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Stenotrophomonas",""
"New.CleanUp.ReferenceOTU3167325","Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","",""
"New.CleanUp.ReferenceOTU3168535","Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Comamonadaceae","",""
"New.CleanUp.ReferenceOTU3168833","Bacteria","Cyanobacteria","Chloroplast","Streptophyta","","",""
"New.CleanUp.ReferenceOTU3168991","Bacteria","Proteobacteria","Gammaproteobacteria","Aeromonadales","Aeromonadaceae","",""
"New.CleanUp.ReferenceOTU3169031","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacteriales","Enterobacteriaceae","Citrobacter",""
"New.CleanUp.ReferenceOTU3169900","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacteriales","Enterobacteriaceae","Citrobacter",""
